ID,TCN,NAME,ABBR,RACK_ID,city_id
3090,T-74-TX-2756,Transmontaigne East,TPSI E,271,401
3093,T-72-IL-0003,West Shore Pipeline Company North,WestShoreN,75,993
3094,T-33-CA-4744,Rancho Terminal,Rancho,22,32
3095,T-52-MD-1570,NuStar,NuStar,36,994
3096,D-00-TX-3096,Atlas Oil,Atlas Oil,281,414
3097,D-00-NY-3097,Northern Biodiesel,NrthrnBIO,206,995
3098,D-00-NY-3098,Robinson Oil,Robinson,204,996
3099,T-36-IL-3312,Apex Oil,Apex Oil,75,118
3101,D-00-OH-3101,The Andersons Inc,Andersons,214,997
3102,D-00-IN-3102,The Andersons Inc,Andersons,87,998
3104,T-CA-000012,ESSO - Canada,ESSO CA,347,480
3105,T-CA-000018,ESSO - Canada,ESSO CA,333,999
3106,T-CA-000026,Shell - Canada,Shell CA,432,1000
3107,T-CA-000006,ESSO - Canada,ESSO CA,351,481
3109,T-CA-000047,Chevron - Canada,Chevron CA,335,1001
3110,T-CA-000019,ESSO - Canada,ESSO CA,432,538
3111,D-00-NJ-3111,SNS Rail Lines,SMS Rail,242,1002
3112,D-00-NJ-3112,Ultra Green Energy Services,UGES,189,1003
3113,D-00-MA-3113,Superior,Superior,122,1004
3119,D-00-MN-3119,Private Terminal,PVT TERM,141,1005
3121,D-00-IN-3121,The Andersons Inc,Andersons,87,1006
3122,D-00-TN-3122,Benton Oil Service Inc North,Benton N,260,387
3123,D-00-CA-3123,Zone Pricing,Zone,26,1007
3124,D-00-MN-3124,Private Terminal,PVT TERM,141,212
3125,D-00-MN-3125,Private Terminal,PVT TERM,142,1008
3129,T-CA-000042,Valero Energy - Canada,Valero CA,353,482
3130,T-CA-000066,Shell - Canada East,ShellCA E,353,482
3131,D-00-CA-3131,Imperial Western Products,IWP,18,1009
3132,D-00-CA-3132,DK Environmental,DK Envrnmt,22,1010
3133,D-00-WA-3133,Plains All American Pipeline LP,PAA,233,1011
3134,T-CA-000061,Irving - Canada,Irving CA,339,1012
3136,T-CA-000007,ESSO - Canada,ESSO CA,433,1013
3138,D-00-QC-3138,Valero Energy - Canada East,ValroCA E,353,482
3139,D-00-QC-3139,CanTerm Canadian Terminals Inc,CanTermCA,355,1014
3140,T-CA-00-0085,Shell - Canada,Shell CA,430,540
3141,D-00-ON-3141,Suncor - Canada,Suncor CA,430,540
3142,D-00-BC-3142,ESSO - Canada,ESSO CA,331,474
3144,T-CA-000052,Shell - Canada,Shell CA,429,539
3145,D-00-ON-3145,Suncor - Canada,Suncor CA,429,539
3147,T-41-MN-3419,Servisair Fuel Services LLC,Servisair,141,1015
3149,D-00-ME-3149,Private Terminal,PVT TERM,126,194
3150,D-00-NH-3150,Private Terminal,PVT TERM,188,548
3151,D-00-ME-3151,Private Terminal,PVT TERM,125,978
3152,D-00-ME-3152,Private Terminal,PVT TERM,125,544
3153,D-00-NH-3153,Sea-3 Inc,Sea-3,188,255
3154,D-00-CA-3154,Mike Roche Inc,MikeRoche,22,1016
3155,D-00-WA-3155,NGL Energy Partners LP,NGL,306,1017
3156,D-00-KS-3156,Oneok North Systems,Oneok,376,1018
3157,D-00-CA-3156,Crimson Renewable Energy LP,Crimson,14,19
3158,D-00-NH-3158,Plains All American Pipeline LP,PAA,304,1019
3159,D-00-PA-3159,Plains All American Pipeline LP,PAA,245,1020
3160,D-00-NC-3160,Private Terminal,PVT TERM,170,789
3161,T-87-UT-4207,UNEV Pipeline LLC,UNEV,594,590
3163,D-00-CA-3163,Western Fuel Group,Wstrn Fuel,26,1021
3164,D-00-NY-3164,Bio Siding,BioSiding,206,1022
3165,D-00-NY-3165,Private Terminal,PVT TERM,199,1023
3166,D-00-WV-3166,Private Terminal,PVT TERM,320,1024
3167,T-86-NV-4355,Swissport Fueling of Nevada Inc,Swissport,196,271
3169,D-00-IL-3169,Incobrasa Industries,Incobrasa,80,1025
3170,D-00-CA-3170,Zone Pricing,Zone,25,1026
3171,D-00-CA-3171,Western States Oil,Wstrn St,26,49
3172,D-00-ON-3172,Plains All American Pipeline LP,PAA,347,1027
3174,D-00-NY-3174,Brookhaven Rail Terminal,Brkhaven,202,1028
3175,D-00-NJ-3175,Dutch Hill Terminals,Dutch Hill,189,1029
3176,D-00-MA-3176,Cleghorn,Cleghorn,121,1030
3177,D-00-MA-3177,SV Allen,SV Allen,121,1030
3179,D-00-MA-3179,Interstate,Interstate,121,1031
3180,D-00-LA-3180,Blendstar LLC,Blendstar,120,572
3181,D-00-TX-3181,Valero Refining and Marketing,Valero,290,1032
3182,D-00-NL-3182,Woodward's Oil Ltd,Woodwards,433,1033
3183,D-00-NL-3183,Woodward's Oil Ltd,Woodwards,433,1034
3184,D-00-NB-3184,Shell - Canada,Shell CA,453,1035
3185,D-00-TX-3185,Sun Coast Resources,Sun Coast,282,418
3187,D-00-CA-3187,Zone Pricing,Zone,25,1036
3188,D-00-NY-3188,Ultramar Limited,Ultramar,303,1037
3207,D-00-OH-3207,Duncan Oil,Duncan,215,320
3208,D-00-NM-3208,Renewable Energy Group,REG,265,1038
3212,D-00-TN-3212,Bioenergy Development Group,BDG Term,262,391
3213,D-00-TX-3213,Intercontinental Terminals Co,ITC Term,282,1039
3217,D-00-OH-3217,PBF Holding Company LLC,PBF,221,329
3218,D-00-NY-3218,Private Terminal,PVT TERM,205,1040
3219,D-00-PA-3219,Private Terminal,PVT TERM,238,349
3220,D-00-PA-3220,Private Terminal,PVT TERM,242,354
3221,D-00-PA-3221,Private Terminal,PVT TERM,235,676
3222,D-00-DE-3222,Private Terminal,PVT TERM,37,68
3245,D-00-WI-3245,Tower Propane,Tower,312,1041
3246,D-00-CA-3246,Zone Pricing,Zone,22,1042
3247,D-00-CA-3247,Zone Pricing,Zone,25,1043
3248,D-00-CA-3248,Zone Pricing,Zone,25,1044
3249,D-00-CA-3249,Zone Pricing,Zone,26,1045
3250,D-00-CA-3250,Zone Pricing,Zone,26,1046
3252,T-76-TX-2830,Kinder Morgan Energy Partners East,KMEP E,287,425
3254,D-00-SC-3254,Carolina Petroleum Company,Carolina,252,380
3255,D-00-IA-3255,The Andersons Inc,Andersons,58,1047
3256,D-00-IA-3256,Absolute Energy,Absolute,57,1048
3257,T-CA-000044,Valero Energy - Canada,Valero CA,355,1049
3258,D-00-WI-3258,Tanco Milwaukee LLC,Tanco,316,463
3259,D-00-NY-3259,Global Companies LLC North,Global N,198,273
3260,D-00-MA-3260,Private Terminal,PVT TERM,122,187
3261,D-00-TX-3261,IPC USA Fuel Distribution,IPC USA,284,1050
3263,D-00-CA-3263,Zone Pricing,Zone,25,1051
3264,T-91-HI-4572,Island Petroleum Inc,Island Pet,607,1052
3265,T-06-CT-1280,B & B Petroleum Inc,B&B Petro,33,62
3266,T-91-HI-4571,Kauai Petroleum Company LTD,Kauai Pet,406,892
3267,D-00-CA-3267,United Pacific Energy,UnitedPac,25,1053
3268,D-00-CA-3268,Golden Gate Petroleum,GoldenGate,25,44
3269,D-00-LA-3269,Enterprise Terminals & Storage LLC,EPO,115,1054
3270,D-00-MS-3270,Enterprise Terminals & Storage LLC,EPO,383,1055
3271,D-00-MD-3271,Thompson Gas,Thompson,123,188
3272,D-00-VA-3272,Woodgate Petroleum,Woodgate,299,1056
3273,T-CA-000048,Husky - Canada,Husky CA,456,1057
3274,D-00-IL-3274,Growmark,Growmark,84,135
3275,T-CA-000057,Norcan Petroleum Group,Norcan,353,482
3277,D-00-TX-3277,IPC USA Rail,IPC Rail,283,1058
3278,D-00-CA-3278,Pacific Ethanol,PacificEth,27,51
3279,D-00-OR-3279,Jerry Brown Company,J Brown Co,232,708
3280,D-00-IA-3280,Renewable Energy Group,REG,57,1059
3281,D-00-TX-3281,Renewable Energy Group,REG,276,1060
3282,D-00-CA-3282,Zone Pricing,Zone,26,1061
3283,D-00-CA-3283,Zone Pricing,Zone,26,1062
3284,T-71-AR-2468,MidCon Fuel,MidCon,9,15
3287,D-00-IA-3287,Manly Terminal LLC,Manly,57,1063
3288,D-00-CA-3288,Tesoro East,Tesoro E,22,31
3289,D-00-CA-3289,Zone Pricing,Zone,26,1064
3301,T-43-MO-3729,OakMar Terminal LLC,OakMar,144,1065
3351,D-00-NY-3351,Private Terminal,PVT TERM,207,301
3379,D-00-IL-3379,Phillips 66 Company PSX,PSX,78,1066
3380,D-00-MA-3380,Townsend Energy,Townsend,121,1067
3385,D-00-TN-3385,The Andersons Inc,Andersons,260,387
3386,D-00-SC-3386,Kinder Morgan Energy Partners,KMEP,249,375
3427,T-74-TX-2760,Flint Hills Resources North,FHR N,289,427
3428,D-00-PA-3428,Norfolk Southern Railway Co,Norfolk So,245,1068
3429,D-00-IA-3429,Flint Hills Resources,FlintHills,59,103
3431,T-CA-000055,Petroles Harnois - Canada,Harnois CA,433,1069
3432,T-CA-000064,ESSO Terminal - Canada,ESSO TM CA,329,473
3433,T-CA-000056,Husky - Canada,Husky CA,458,1070
3435,T-CA-000060,Carroll Independent Fuel - Canada,Carroll CA,593,1071
3436,T-CA-000022,Chevron - Canada,Chevron CA,333,999
3437,T-CA-000005,Chevron - Canada,Chevron CA,432,1072
3438,T-CA-000001,ESSO - Canada,ESSO CA,333,1073
3439,T-CA-000020,Suncor - Canada,Suncor CA,333,1073
3440,T-CA-000049,Valero Energy - Canada,Valero CA,453,554
3443,T-CA-000063,ESSO - Canada,ESSO CA,454,555
3444,T-CA-000011,ESSO - Canada,ESSO CA,345,1074
3445,T-CA-000028,ESSO - Canada,ESSO CA,355,1075
3446,T-CA-000059,Valero Energy - Canada,Valero CA,355,1076
3447,T-CA-000021,Carroll Independent Fuel - Canada,Carroll CA,359,484
3449,D-00-LA-3449,Magellan Pipeline Company,Magellan,119,180
3450,D-00-TX-3450,Kinder Morgan Energy Partners,KMEP,276,409
3452,D-00-MO-3452,Magellan Airport,Mag Air,99,1077
3453,D-00-IA-3453,Little Sioux Corn Processors,LtlSioux,64,1078
3454,D-00-CA-3454,NuStar,NuStar,25,1079
3455,D-00-OK-3455,Phillips 66 Company PSX South,PSX S,229,334
3457,D-00-UT-3457,Washakie Renewable Energy,WRE,298,1080
3458,D-00-OH-3458,Valero Refining and Marketing,Valero,213,1081
3460,D-00-NY-3460,General,General,202,1082
3461,D-00-NY-3461,General,General,202,1083
3462,D-00-MT-3462,ExxonMobil Asphalt,ExxonAsph,162,234
3463,D-00-IL-3463,ExxonMobil,XOM,80,1084
3465,D-00-MT-3465,Phillips 66 Company PSX,PSX,167,1085
3467,T-63-AL-2339,"Center Point Terminal Company, LLC",Center Pt,4,8
3473,D-00-WI-3473,Renewable Energy Group,REG,315,1086
3474,D-00-CA-3474,Zone Pricing,Zone,25,1087
3475,T-CA-00-0069,ESSO - Canada,ESSO CA,558,1088
3476,T-CA-00-0071,ESSO - Canada,ESSO CA,359,1089
3477,T-CA-00-0073,ESSO - Canada,ESSO CA,327,1090
3478,D-00-CA-3478,Zone Pricing,Zone,18,1091
3479,T-CA-00-0075,ESSO - Canada,ESSO CA,329,1092
3482,T-CA-00-0078,ESSO - Canada,ESSO CA,329,1093
3483,T-CA-000083,ESSO - Canada,ESSO CA,458,1094
3484,T-CA-000074,ESSO - Canada,ESSO CA,458,1095
3485,T-CA-000082,ESSO - Canada,ESSO CA,359,1096
3486,T-CA-00-0079,ESSO - Canada,ESSO CA,558,1097
3487,T-CA-00-0081,ESSO - Canada,ESSO CA,329,1098
3490,T-CA-000072,ESSO - Canada,ESSO CA,359,1099
3491,T-CA-000070,ESSO - Canada,ESSO CA,327,1100
3492,T-CA-000080,ESSO - Canada,ESSO CA,337,1101
3493,T-CA-000076,ESSO - Canada,ESSO CA,329,1102
3494,D-00-NJ-3494,Norfolk Southern Railway Co,Norfolk So,189,262
3495,D-00-NJ-3495,NuStar TIMS,NuStar TMS,189,261
3497,D-00-IL-3497,Buckeye TIMS,Bckeye TMS,75,678
3498,D-00-WI-3498,Valero Refining and Marketing,Valero,401,1103
3509,D-00-AK-3509,ASIG TIMS,ASIG TMS,1,1
3510,D-00-AZ-3510,ASIG TIMS,ASIG TMS,12,17
3516,D-00-CA-3516,ASIG TIMS,ASIG TMS,22,1104
3517,D-00-AZ-3517,Enterprise TIMS,Entrps TMS,474,1105
3519,D-00-CA-3519,ASIG TIMS,ASIG TMS,22,38
3520,D-00-CA-3520,ASIG TIMS,ASIG TMS,25,918
3521,D-00-CA-3521,ASIG TIMS,ASIG TMS,18,1106
3523,D-00-CA-3523,ASIG TIMS,ASIG TMS,25,919
3524,D-00-CA-3524,ASIG TIMS,ASIG TMS,23,42
3525,D-00-CA-3525,ASIG TIMS,ASIG TMS,22,1107
3526,D-00-CA-3526,Plains Pipelines TIMS,Plains TMS,22,26
3527,D-00-CA-3527,Plains Pipelines TIMS,Plains TMS,25,46
3528,D-00-CA-3528,RIBOST Terminals TIMS,RIBOST TMS,22,26
3529,D-00-ID-3529,Enterprise TIMS,Entrps TMS,72,1108
3530,D-00-KS-3530,Enterprise TIMS,Entrps TMS,98,153
3531,D-00-NV-3531,ASIG TIMS,ASIG TMS,196,271
3532,D-00-NV-3532,ASIG TIMS,ASIG TMS,197,511
3533,D-00-OR-3533,ASIG TIMS,ASIG TMS,233,337
3534,D-00-UT-3534,ASIG TIMS,ASIG TMS,298,434
3535,D-00-UT-3535,Enterprise TIMS,Entrps TMS,298,1109
3536,D-00-UT-3536,Sawtooth NGL TIMS,SawTth TMS,298,1110
3537,D-00-WA-3537,Paramount TIMS,Parmnt TMS,308,453
3538,D-00-WA-3538,SwissPort TIMS,SwsPrt TMS,308,453
3541,D-00-TX-3541,Calumet,Calumet,287,1111
1320,T-36-IL-3311,ExxonMobil,XOM,75,117
1324,T-36-IL-3310,NuStar,NuStar,75,120
1329,T-37-IL-3351,Kinder Morgan Energy Partners,KMEP,78,1112
1333,T-37-IL-3354,Hartford Wood River Terminal,HWRT,78,126
1339,T-37-IL-3372,Growmark,Growmark,81,1113
1346,T-36-IL-3303,Kinder Morgan Energy Partners,KMEP,84,1114
1354,T-61-KY-3280,Southern States,So. States,85,1115
1357,T-61-KY-3283,Transmontaigne,TPSI,85,1115
1363,T-35-IN-3225,Buckeye,Buckeye,86,139
1439,T-72-LA-2365,Motiva Enterprise,Motiva,119,1116
1445,T-04-MA-1156,ExxonMobil,XOM,121,1117
1448,T-04-MA-1153,Gulf Oil,Gulf Oil,121,906
1453,T-04-MA-1166,Global Companies LLC,Global,122,187
1465,T-52-MD-1556,Phillips 66 Company PSX,PSX,123,188
1464,T-52-MD-1563,Apex Oil West,Apex Oil W,123,188
1471,T-01-ME-1000,Buckeye,Buckeye,125,544
1477,T-01-ME-1004,Buckeye,Buckeye,126,194
1482,T-38-MI-3032,Marathon Petroleum Corporation,Marathon,128,196
1485,T-38-MI-3006,Buckeye South,Buckeye S,130,198
1493,T-38-MI-3024,Buckeye,Buckeye,130,1118
1496,T-38-MI-3034,Marathon Petroleum Corporation,Marathon,130,199
1503,T-38-MI-3017,Marathon Petroleum Corporation,Marathon,132,205
1508,T-38-MI-3020,Marathon Petroleum Corporation,Marathon,134,1119
1516,T-41-MN-3401,NuStar,NuStar,137,1120
1519,T-41-MN-3410,Calumet,Calumet,138,1121
1523,T-41-MN-3407,Flint Hills Resources,FlintHills,141,1122
1527,T-41-MN-3402,Kinder Morgan Energy Partners,KMEP,142,1123
1537,T-43-MO-3712,Sinclair,Sinclair,149,1124
1541,T-43-MO-3720,Buckeye,Buckeye,99,1125
1623,T-45-ND-3502,NuStar North,NuStar N,176,247
1629,T-47-NE-3601,NuStar,NuStar,181,1126
1634,T-47-NE-3608,Magellan Pipeline Company,Magellan,185,982
1638,T-02-NH-1056,Irving Oil,Irving,188,548
1643,T-22-NJ-1502,Buckeye,Buckeye,189,263
1649,T-22-NJ-1501,ElPaso Merchant Petroleum Energy Company,ElPaso,189,256
1657,T-22-NJ-1538,Motiva Enterprise,Motiva,189,1127
1660,T-22-NJ-1514,Phillips 66 Company PSX,PSX,189,261
1666,T-22-NJ-1526,NuStar,NuStar,190,266
1671,T-85-NM-4252,Holly Refining and Marketing,Holly,192,269
1675,T-85-NM-4256,Holly Refining and Marketing,Holly,193,1128
1681,T-88-NV-4353,Kinder Morgan Energy Partners,KMEP,197,272
1690,T-14-NY-1405,Apex Oil,Apex Oil,198,274
1695,T-16-NY-1454,Citgo,Citgo,200,278
1701,T-16-NY-1484,Sunoco Logistics Partners LP,Sunoco,201,281
1705,T-11-NY-1336,Global Companies LLC,Global,202,1129
1714,T-11-NY-1310,Phillips 66 Company PSX,PSX,202,1130
1720,T-11-NY-1301,Kinder Morgan Energy Partners,KMEP,204,291
1725,T-11-NY-1306,Lefferts Oil Terminal,Lefferts,204,1131
1804,T-34-OH-3167,Buckeye,Buckeye,222,1132
1808,T-73-OK-2606,Magellan Pipeline Company,Magellan,224,1133
1814,T-73-OK-2617,Phillips 66 Company PSX,PSX,227,1134
1821,T-73-OK-2624,Gary Williams Energy,Gary Wlms,231,1135
1827,T-93-OR-4457,Kinder Morgan Energy Partners South,KMEP S,233,1136
1831,T-93-OR-4461,Shell Oil Products US,SOPUS,233,337
1836,T-23-PA-1702,Buckeye,Buckeye,235,676
1843,T-25-PA-1765,Agway,Agway,236,1137
1847,T-25-PA-1788,Sunoco Logistics Partners LP,Sunoco,236,345
1851,T-23-PA-1725,ARC Terminals Holding LLC,ARC,238,351
1858,T-23-PA-1721,Pittsburgh Terminal Company,PTC,239,1138
1863,T-23-PA-1730,PBF Holding Company LLC East,PBF East,242,354
1870,T-23-PA-1718,Buckeye,Buckeye,242,359
1876,T-23-PA-1746,Sunoco Logistics Partners LP,Sunoco,242,1139
1883,T-25-PA-1792,Buckeye East,Buckeye E,243,364
1888,T-25-PA-1773,Marathon Petroleum Corporation,Marathon,409,1140
1897,T-23-PA-1707,Pyramid LLC Petroleum Terminals,PPT,244,1141
1904,T-23-PA-1764,Buckeye,Buckeye,246,1142
1979,T-62-TN-2204,Lion Oil,Lion Oil,263,392
1985,T-74-TX-2748,Holly Refining and Marketing,Holly,264,1143
1989,T-74-TX-2706,Flint Hills Resources,FlintHills,266,1144
1994,T-76-TX-2798,Sunoco Logistics Partners LP,Sunoco,268,398
1998,T-75-TX-2657,Phillips 66 Company PSX,PSX,398,988
2003,T-75-TX-2678,Sunoco Logistics Partners LP,Sunoco,274,403
2012,T-75-TX-2667,U.S.Oil Company,U.S.Oil,276,405
2016,T-75-TX-2664,Flint Hills Resources,FlintHills,276,409
2023,T-75-TX-2669,Motiva Enterprise,Motiva,276,405
2030,T-74-TX-2658,Sunoco Logistics Partners LP,Sunoco,280,413
2034,T-76-TX-2789,Chevron,Chevron,282,917
2040,T-74-TX-2715,NuStar,NuStar,283,1058
2045,T-75-TX-2676,Delek Refining,Delek,286,1145
2051,T-76-TX-2782,Motiva Enterprise,Motiva,287,425
2056,T-74-TX-2742,Flint Hills Resources,FlintHills,289,427
2060,T-74-TX-2747,Valero Refining and Marketing,Valero,291,1146
2066,T-74-TX-2705,Motiva Enterprise,Motiva,294,431
2071,T-87-UT-4201,Gary Williams Energy,Gary Wlms,297,937
2077,T-87-UT-4206,Holly Refining and Marketing,Holly,298,436
2081,T-54-VA-1671,Kinder Morgan Energy Partners,KMEP,299,438
1350,T-61-KY-3265,Henderson Terminal,Hend Term,85,138
2153,T-39-WI-3067,Citgo,Citgo,315,461
2158,T-39-WI-3088,U.S.Oil Company South,U.S.Oil S,315,461
2162,T-39-WI-3073,Flint Hills Resources,FlintHills,316,463
2169,T-39-WI-3080,Calumet,Calumet,317,464
2175,T-83-WY-4058,Sinclair,Sinclair,321,1147
1446,T-04-MA-1152,Global Companies LLC,Global,121,906
1451,T-04-MA-1180,Sprague,Sprague,121,1148
1459,T-52-MD-1552,Sunoco Logistics Partners LP,Sunoco,123,188
1470,T-01-ME-1006,Irving Oil,Irving,125,978
1475,T-01-ME-1008,Gulf Oil,Gulf Oil,126,194
1484,T-38-MI-3005,Buckeye,Buckeye,130,201
1491,T-38-MI-3015,Marathon Petroleum Corporation,Marathon,130,202
1497,T-38-MI-3016,Marathon Petroleum Corporation,Marathon,131,1149
1505,T-38-MI-3033,Marathon Petroleum Corporation,Marathon,133,1150
1512,T-38-MI-3023,Buckeye West,Buckeye W,135,208
1521,T-41-MN-3414,Magellan Pipeline Company,Magellan,140,1151
1528,T-41-MN-3416,Magellan Pipeline Company,Magellan,142,1008
1533,T-43-MO-3728,Sinclair,Sinclair,145,1152
1540,T-43-MO-3716,Magellan Pipeline Company,Magellan,151,1153
1554,T-64-MS-2401,Chevron,Chevron,157,229
1559,T-64-MS-2406,Transmontaigne South,TPSI S,158,230
1567,T-64-MS-2416,Chevron,Chevron,160,1154
1574,T-81-MT-4008,ExxonMobil,XOM,163,235
1578,T-81-MT-4003,Phillips 66 Company PSX,PSX,166,238
1585,T-56-NC-2008,Marathon Petroleum Corporation East,MarathonE,169,241
1591,T-56-NC-2005,Motiva Enterprise South,Motiva S,169,241
1596,T-56-NC-2009,Motiva Enterprise,Motiva,170,789
1602,T-56-NC-2020,Magellan Pipeline Company East,MagellanE,171,242
1609,T-56-NC-2025,ARC Terminals Holding LLC,ARC,172,243
1613,T-56-NC-2018,Kinder Morgan Energy Partners West,KMEP W,172,243
1621,T-45-ND-3500,Magellan Pipeline Company,Magellan,175,1155
1628,T-47-NE-3602,Magellan Pipeline Company,Magellan,180,1156
1635,T-47-NE-3610,NuStar,NuStar,186,1157
1642,T-22-NJ-1508,Buckeye,Buckeye,189,1158
1646,T-22-NJ-1536,Hess Corporation,Hess,189,907
1652,T-22-NJ-1515,Gulf Oil,Gulf Oil,189,261
1656,T-22-NJ-1534,Sunoco Logistics Partners LP,Sunoco,189,1159
1663,T-22-NJ-1544,Sunoco Logistics Partners LP,Sunoco,190,1160
1669,T-22-NJ-1547,Duck Island Terminal,Duck Isl,191,268
1676,T-85-NM-4257,Western Refining Company,WRC,194,553
1682,T-88-NV-4354,Omega Partners lll LLC,Omega,197,272
1687,T-14-NY-1403,Global Companies LLC,Global,198,273
1696,T-16-NY-1453,ElPaso Merchant Petroleum Energy Company,ElPaso,200,278
1702,T-16-NY-1457,United Refining,United Ref,201,281
1709,T-11-NY-1309,Global Companies LLC,Global,202,1161
1717,T-13-NY-1356,Sprague,Sprague,204,996
1723,T-13-NY-1352,Sprague,Sprague,204,294
1734,T-14-NY-1413,Global Companies LLC,Global,205,1040
1738,T-16-NY-1494,Apex Oil,Apex Oil,206,299
1745,T-16-NY-1492,Alaskan,Alaskan,207,303
1751,T-16-NY-1482,Sunoco Logistics Partners LP,Sunoco,207,301
1758,T-34-OH-3164,Citgo,Citgo,210,1162
1764,T-31-OH-3100,Marathon Petroleum Corporation,Marathon,211,311
1771,T-34-OH-3160,Sunoco Logistics Partners LP,Sunoco,212,314
1777,T-31-OH-3101,Marathon Petroleum Corp-old Ashland loc,MarathonA,213,316
1783,T-31-OH-3106,Kinder Morgan Energy Partners,KMEP,214,319
1788,T-31-OH-3118,Texas Eastern Petroleum Products Company,TEPPCO,215,320
1798,T-34-OH-3148,Buckeye,Buckeye,221,329
1803,T-34-OH-3161,Sunoco Logistics Partners LP,Sunoco,221,329
1809,T-73-OK-2609,Phillips 66 Company PSX,PSX,225,1163
1813,T-73-OK-2613,Magellan Pipeline Company,Magellan,226,332
1822,T-93-OR-4454,Kinder Morgan Energy Partners,KMEP,232,708
1828,T-93-OR-4458,McCall,McCall,233,337
1835,T-23-PA-1700,Buckeye,Buckeye,235,1164
1842,,Transmontaigne,TPSI,235,342
1848,T-25-PA-1769,Buckeye,Buckeye,237,518
1855,T-23-PA-1715,Pyramid LLC Petroleum Terminals,PPT,238,351
1862,T-22-NJ-1528,Buckeye,Buckeye,242,355
1869,T-23-PA-1753,Meenan,Meenan,242,1165
1877,T-23-PA-1751,Sunoco Logistics Partners LP,Sunoco,242,1166
1884,T-55-WV-3183,Ergon Inc.,Ergon,409,1167
1889,T-34-OH-3154,Marathon Petroleum Corporation,Marathon,409,1168
1896,T-23-PA-1703,ARC Terminals Holding LLC,ARC,244,1141
1903,T-23-PA-1727,Sunoco Logistics Partners LP,Sunoco,245,1169
1908,T-23-PA-1743,Buckeye,Buckeye,247,371
1915,T-05-RI-1201,Sprague,Sprague,248,373
1923,T-57-SC-2065,Flint Hills Resources,FlintHills,250,377
1928,T-57-SC-2062,Kinder Morgan Energy Partners North,KMEP N,251,378
1937,T-57-SC-2075,Motiva Enterprise old Shell terminal,Motiva Sh,252,380
1947,T-46-SD-3556,NuStar,NuStar,258,1170
1952,T-62-TN-2202,Citgo,Citgo,260,387
1960,T-62-TN-2214,Cummins East,Cummins E,261,390
1967,T-62-TN-2221,Transmontaigne,TPSI,261,390
1975,T-62-TN-2237,Marathon Petroleum Corporation South,MarathonS,263,392
1982,T-62-TN-2240,Magellan Pipeline Company West,MagellanW,263,392
1988,T-75-TX-2653,NuStar,NuStar,265,395
1997,T-75-TX-2656,Alon USA LP,Alon USA,270,1171
2001,T-75-TX-2659,JP Energy Partners/ATT,JP Energy,273,1172
2007,T-74-TX-2721,Flint Hills Resources,FlintHills,275,404
2013,T-75-TX-2671,Magellan Pipeline Company,Magellan,276,1173
2022,T-75-TX-2662,Motiva Enterprise,Motiva,276,408
2026,T-74-TX-2750,NuStar,NuStar,277,411
2031,T-74-TX-2702,Motiva Enterprise,Motiva,280,413
2039,T-76-TX-2803,Motiva Enterprise,Motiva,282,416
2044,T-75-TX-2685,Magellan Pipeline Company,Magellan,285,974
2050,T-76-TX-2811,Phillips 66 Company PSX,PSX,287,425
2057,T-74-TX-2739,NuStar South,NuStar S,289,427
2063,T-74-TX-2731,NuStar,NuStar,293,1174
2067,T-75-TX-2688,Sunoco Logistics Partners LP,Sunoco,295,432
2074,T-87-UT-4204,Phillips 66 Company PSX,PSX,298,435
2078,T-54-VA-1659,Buckeye,Buckeye,299,437
2086,T-54-VA-1662,Motiva Enterprise,Motiva,299,437
2088,T-54-VA-1651,Apex Oil,Apex Oil,300,1175
2097,,Motiva Enterprise,Motiva,300,441
2101,T-54-VA-1678,Transmontaigne East,TPSI E,301,444
2107,T-54-VA-1684,Magellan Pipeline Company,Magellan,301,444
1553,T-64-MS-2405,Transmontaigne,TPSI,157,229
2179,T-83-WY-4051,Phillips 66 Company PSX,PSX,324,936
2186,D-00-BC-2186,Canadian,CA,335,1176
2193,T-CA-000031,Suncor - Canada,Suncor CA,349,1177
2200,D-00-AL-2200,Dixie Pipeline Company,Dixie,362,1178
2208,D-00-IA-2208,Kinder Morgan Energy Partners,KMEP,57,1179
2216,D-00-IA-2216,Enterprise Terminals & Storage LLC,EPO,68,111
2222,T-36-IL-3324,Kinder Morgan Energy Partners,KMEP,372,1180
2230,D-00-KS-2230,Enterprise Terminals & Storage LLC,EPO,375,1181
2239,D-00-MN-2239,Enterprise Terminals & Storage LLC,EPO,141,1122
2247,D-00-NE-2247,Enterprise Terminals & Storage LLC,EPO,385,1182
2256,D-00-PA-2256,Texas Eastern Petroleum Products Company,TEPPCO,393,1183
2263,T-76-TX-2832,Texas Eastern Petroleum Products Company,TEPPCO,400,522
2351,D-00-AB-2351,Suncor - Canada,Suncor CA,327,472
2359,D-00-ON-2359,Nova Canada,Nova CA,347,480
2367,T-CA-000041,Shell - Canada,Shell CA,333,999
2375,D-00-NV-2375,Sinclair,Sinclair,475,1184
2381,D-00-IA-2381,Ag Environmental Products,AEP,481,1185
2389,D-00-KS-2389,Aventine Renewable Energy,Aventine,104,1186
2395,D-00-NY-2395,General,General,202,1187
2403,D-00-VT-2403,Irving Oil,Irving,304,1188
1397,T-48-KS-3664,Magellan Pipeline Company,Magellan,104,921
1432,T-72-LA-2363,Marathon Petroleum Corporation,Marathon,116,1189
